run,idx,step_e,avg_reward,avg_loss
contractoractive,74,888,-1265.5833333333333,0.30413768589496615
contractoractive,75,900,-986.6666666666666,1.4171937227249145
contractoractive,76,912,-993.6666666666666,-0.2979375749826431
contractoractive,77,924,-1023.8333333333334,0.43358864188194274
contractoractive,78,936,-1062.0,0.4088328257203102
contractoractive,79,948,-846.25,-0.04425880648195744
contractoractive,80,960,-746.1666666666666,-0.3742279767990112
contractoractive,81,972,-758.4166666666666,-0.5015469491481781
contractoractive,82,984,-930.8333333333334,-0.0507983036339283
contractoractive,83,996,-679.6666666666666,0.8558310568332672
contractoractive,84,1008,-742.0,-0.1636497512459755
contractoractive,85,1020,-599.5,-0.49152675867080686
contractoractive,86,1032,-590.9166666666666,0.14067595079541206
contractoractive,87,1044,-752.0,-0.27748840749263765
contractoractive,88,1056,-550.5833333333334,2.2610480546951295
contractoractive,89,1068,-584.8333333333334,-0.2362160414457321
contractoractive,90,1080,-559.25,1.5139487981796265
contractoractive,91,1092,-507.25,-0.3516809806227684
contractoractive,92,1104,-695.75,-0.01826428957283497
contractoractive,93,1116,-529.5833333333334,1.8226847648620605
contractoractive,94,1128,-497.0833333333333,2.3088521718978883
contractoractive,95,1140,-607.5,-0.035202288255095485
contractoractive,96,1152,-490.4166666666667,-0.3732490599155426
contractoractive,97,1164,-469.75,0.10855896025896072
contractoractive,98,1176,-506.1666666666667,0.30672483406960965
contractoractive,99,1188,-472.8333333333333,-0.4717256247997284
contractoractive,100,1200,-436.3333333333333,0.4232747137546539
contractoractive,101,1212,-396.4166666666667,0.33871897161006925
contractoractive,102,1224,-394.25,-0.39034600257873536
contractoractive,103,1236,-308.5833333333333,0.4660027727484703
contractoractive,104,1248,-309.0833333333333,-0.3762378036975861
contractoractive,105,1260,-300.1666666666667,0.5228937126696109
contractoractive,106,1272,-304.5833333333333,1.0419649660587311
contractoractive,107,1284,-293.6666666666667,-0.25865685045719145
contractoractive,108,1296,-265.4166666666667,-0.3596655145287514
contractoractive,109,1308,-300.6666666666667,-0.38860543370246886
contractoractive,110,1320,-278.4166666666667,-0.2996561646461487
contractoractive,111,1332,-297.6666666666667,-0.2970327168703079
contractoractive,112,1344,-290.9166666666667,-0.29078225791454315
contractoractive,113,1356,-323.5833333333333,-0.15017809495329856
contractoractive,114,1368,-351.4166666666667,-0.5325132310390472
contractoractive,115,1380,-286.0,-0.456502628326416
contractoractive,116,1392,-288.0833333333333,-0.44593454599380494
contractoractive,117,1404,-374.0833333333333,-0.00027122460305690766
contractoractive,118,1416,-292.5,0.19211921095848083
contractoractive,119,1428,-317.25,0.16862565129995347
contractoractive,120,1440,-331.6666666666667,0.27943471968173983
contractoractive,121,1452,-312.25,3.3574601650238036
contractoractive,122,1464,-285.9166666666667,1.2364524483680726
contractoractive,123,1476,-277.25,-0.18160606324672698
contractoractive,124,1488,-257.4166666666667,0.06597110033035278
contractoractive,125,1500,-248.91666666666666,0.02674359828233719
contractoractive,126,1512,-227.58333333333334,0.517010509967804
contractoractive,127,1524,-253.08333333333334,-0.5745656907558441
contractoractive,128,1536,-239.66666666666666,2.1466339826583862
contractoractive,129,1548,-282.6666666666667,-0.33693385422229766
contractoractive,130,1560,-299.25,-0.44685028195381166
contractoractive,131,1572,-246.83333333333334,0.19121755063533782
contractoractive,132,1584,-287.9166666666667,-0.22274672687053682
contractoractive,133,1596,-231.91666666666666,1.358712863922119
contractoractive,134,1608,-255.25,-0.233918297290802
contractoractive,135,1620,-226.0,-0.3384813189506531
contractoractive,136,1632,-246.5,0.08297022692859173
contractoractive,137,1644,-214.0,-0.4807951331138611
contractoractive,138,1656,-283.5833333333333,0.07523967362940312
contractoractive,139,1668,-310.25,-0.3768263697624207
contractoractive,140,1680,-270.0833333333333,0.08804107680916787
contractoractive,141,1692,-286.1666666666667,-0.41789878010749815
contractoractive,142,1704,-282.4166666666667,1.2686325788497925
contractoractive,143,1716,-237.83333333333334,-0.30632283091545104
contractoractive,144,1728,-219.33333333333334,0.7356807947158813
contractoractive,145,1740,-254.58333333333334,0.22054123878479004
contractoractive,146,1752,-240.58333333333334,0.6194585740566254
contractoractive,147,1764,-153.0,-0.21935114562511443
contractoractive,148,1776,-256.75,1.4202521085739135
contractoractive,149,1788,-194.58333333333334,0.685099184513092
contractoractive,150,1800,-300.9166666666667,0.09952658787369728
contractoractive,151,1812,-233.33333333333334,1.1974263072013855
contractoractive,152,1824,-268.5833333333333,-0.39200187623500826
contractoractive,153,1836,-201.91666666666666,0.14930004701018335
contractoractive,154,1848,-245.83333333333334,0.46140816807746887
contractoractive,155,1860,-272.0,0.4590006098151207
contractoractive,156,1872,-270.1666666666667,-0.4041666746139526
contractoractive,157,1884,-250.16666666666666,0.12700369879603385
contractoractive,158,1896,-361.3333333333333,-0.14709565937519073
contractoractive,159,1908,-264.5833333333333,-0.09130670949816704
contractoractive,160,1920,-309.6666666666667,-0.4268975555896759
contractoractive,161,1932,-272.75,-0.16223072186112403
contractoractive,162,1944,-286.8333333333333,-0.047026903927326204
contractoractive,163,1956,-234.41666666666666,-0.06761373989284039
contractoractive,164,1968,-220.91666666666666,-0.22919306606054307
contractoractive,165,1980,-190.0,-0.05604650564491749
contractoractive,166,1992,-230.58333333333334,0.07538805976510048
contractoractive,167,2004,-197.5,-0.11075738668441773
contractoractive,168,2016,-205.16666666666666,-0.22310380041599273
contractoractive,169,2028,-192.75,-0.2060098797082901
contractoractive,170,2040,-237.83333333333334,-0.31285509169101716
contractoractive,171,2052,-235.08333333333334,-0.019122839346528052
contractoractive,172,2064,-182.16666666666666,0.7271788358688355
contractoractive,173,2076,-195.0,0.4328249514102936
contractoractive,174,2088,-203.91666666666666,0.33589590191841123
contractoractive,175,2100,-162.91666666666666,-0.0890212669968605
contractoractive,176,2112,-180.5,-0.266000035405159
contractoractive,177,2124,-166.16666666666666,-0.3298973023891449
contractoractive,178,2136,-191.75,-0.14707344733178615
contractoractive,179,2148,-188.58333333333334,-0.3150721251964569
contractoractive,180,2160,-203.83333333333334,-0.31376461386680604
contractoractive,181,2172,-202.91666666666666,-0.13012551590800286
contractoractive,182,2184,-189.25,-0.35427812337875364
contractoractive,183,2196,-182.66666666666666,0.5405636787414551
contractoractive,184,2208,-208.83333333333334,-0.2725489228963852
contractoractive,185,2220,-197.58333333333334,-0.322944188117981
contractoractive,186,2232,-172.83333333333334,0.6353111028671264
contractoractive,187,2244,-188.33333333333334,-0.11886217743158341
contractoractive,188,2256,-173.58333333333334,4.256087160110473
contractoractive,189,2268,-198.41666666666666,-0.370412266254425
contractoractive,190,2280,-207.5,-0.055573820322752
contractoractive,191,2292,-155.25,-0.3366117477416992
contractoractive,192,2304,-159.91666666666666,1.8109992742538452
contractoractive,193,2316,-182.33333333333334,0.7025137722492218
contractoractive,194,2328,-200.25,-0.2540892094373703
contractoractive,195,2340,-212.33333333333334,-0.33996244668960574
contractoractive,196,2352,-229.08333333333334,-0.30237206220626833
contractoractive,197,2364,-201.25,-0.4833693027496338
contractoractive,198,2376,-223.33333333333334,-0.30782761573791506
contractoractive,199,2388,-206.33333333333334,0.07357005029916763
contractoractive,200,2400,-191.66666666666666,-0.3305608808994293
contractoractive,201,2412,-180.41666666666666,-0.29026764929294585
contractoractive,202,2424,-205.33333333333334,0.20054661333560944
contractoractive,203,2436,-178.66666666666666,-0.41314982771873476
contractoractive,204,2448,-172.08333333333334,-0.3006593018770218
contractoractive,205,2460,-225.58333333333334,-0.5617184162139892
contractoractive,206,2472,-191.08333333333334,2.8192511081695555
contractoractive,207,2484,-183.66666666666666,0.24906039535999297
contractoractive,208,2496,-209.5,-0.3506499230861664
contractoractive,209,2508,-208.83333333333334,0.18259330987930297
contractoractive,210,2520,-205.91666666666666,-0.2536895751953125
contractoractive,211,2532,-203.75,-0.31367371082305906
contractoractive,212,2544,-211.16666666666666,0.6072926878929138
contractoractive,213,2556,-189.66666666666666,0.5051140069961548
contractoractive,214,2568,-217.83333333333334,-0.3419802963733673
contractoractive,215,2580,-249.83333333333334,2.57580029964447
contractoractive,216,2592,-245.41666666666666,0.48346354961395266
contractoractive,217,2604,-222.66666666666666,-0.39928958415985105
contractoractive,218,2616,-198.66666666666666,0.2546496525406837
contractoractive,219,2628,-202.16666666666666,-0.14931585788726806
contractoractive,220,2640,-234.83333333333334,5.170562744140625
contractoractive,221,2652,-242.58333333333334,-0.574899184703827
contractoractive,222,2664,-198.33333333333334,-0.20448213219642639
contractoractive,223,2676,-196.75,-0.15175053104758263
contractoractive,224,2688,-281.9166666666667,0.38178985714912417
contractoractive,225,2700,-252.66666666666666,-0.28663848638534545
contractoractive,226,2712,-232.08333333333334,0.6948064744472504
contractoractive,227,2724,-283.4166666666667,0.49535306692123415
contractoractive,228,2736,-232.75,1.056321883201599
contractoractive,229,2748,-251.16666666666666,1.388382649421692
contractoractive,230,2760,-233.83333333333334,0.6283928573131561
contractoractive,231,2772,-242.75,-0.16015138030052184
contractoractive,232,2784,-189.33333333333334,-0.3713421285152435
contractoractive,233,2796,-205.66666666666666,-0.41316084265708924
contractoractive,234,2808,-203.75,-0.23087421357631682
contractoractive,235,2820,-194.91666666666666,-0.02393251582980156
contractoractive,236,2832,-222.75,0.15666918754577636
contractoractive,237,2844,-182.16666666666666,-0.38577053546905515
contractoractive,238,2856,-221.25,0.22789104655385017
contractoractive,239,2868,-224.0,-0.4963380753993988
contractoractive,240,2880,-227.5,-0.41674169301986697
contractoractive,241,2892,-217.41666666666666,-0.42309985160827634
contractoractive,242,2904,-220.91666666666666,4.66722469329834
contractoractive,243,2916,-214.83333333333334,0.6613153159618378
contractoractive,244,2928,-193.58333333333334,-0.3478892982006073
contractoractive,245,2940,-187.58333333333334,-0.43276175260543825
contractoractive,246,2952,-185.5,-0.2875521332025528
contractoractive,247,2964,-186.58333333333334,0.14200868904590608
contractoractive,248,2976,-202.16666666666666,-0.2128451257944107
contractoractive,249,2988,-196.41666666666666,-0.4678317129611969
contractoractive,250,3000,-190.0,-0.4425068378448486
contractoractive,251,3012,-220.08333333333334,-0.09652315191924572
contractoractive,252,3024,-191.41666666666666,-0.4404600143432617
contractoractive,253,3036,-174.5,1.6336012840270997
contractoractive,254,3048,-182.16666666666666,0.8316474556922913
contractoractive,255,3060,-182.16666666666666,-0.34243451356887816
contractoractive,256,3072,-200.58333333333334,0.030123293027281763
contractoractive,257,3084,-213.25,-0.4313055694103241
contractoractive,258,3096,-173.0,-0.43032527565956114
contractoractive,259,3108,-179.0,-0.43901087641716
contractoractive,260,3120,-189.25,-0.44910170435905455
contractoractive,261,3132,-187.41666666666666,-0.27339416444301606
contractoractive,262,3144,-176.16666666666666,-0.21292217820882797
contractoractive,263,3156,-199.25,-0.2942542791366577
contractoractive,264,3168,-176.66666666666666,-0.10634820647537709
contractoractive,265,3180,-174.83333333333334,-0.49395476579666137
contractoractive,266,3192,-177.91666666666666,-0.4075387179851532
contractoractive,267,3204,-163.66666666666666,-0.3428832173347473
contractoractive,268,3216,-181.0,0.005270223319530487
contractoractive,269,3228,-177.0,-0.11318159326910973
contractoractive,270,3240,-204.66666666666666,-0.033678142726421355
contractoractive,271,3252,-159.25,0.10520051196217536
contractoractive,272,3264,-216.0,-0.41738814413547515
contractoractive,273,3276,-237.0,-0.4633930563926697
contractoractive,274,3288,-193.0,-0.0008834067732095719
contractoractive,275,3300,-191.33333333333334,-0.49099198579788206
contractoractive,276,3312,-191.25,0.5892035603523255
contractoractive,277,3324,-192.91666666666666,0.06538872867822647
contractoractive,278,3336,-202.75,-0.4263173520565033
contractoractive,279,3348,-174.75,-0.37071933746337893
contractoractive,280,3360,-171.66666666666666,-0.18563059270381926
contractoractive,281,3372,-199.5,-0.45637344717979433
contractoractive,282,3384,-202.33333333333334,-0.29208555817604065
contractoractive,283,3396,-191.91666666666666,-0.10466665923595428
contractoractive,284,3408,-219.91666666666666,-0.280419597029686
contractoractive,285,3420,-173.66666666666666,-0.44089122414588927
contractoractive,286,3432,-186.66666666666666,-0.36759727001190184
contractoractive,287,3444,-170.25,-0.21198557317256927
contractoractive,288,3456,-184.83333333333334,0.4012238919734955
contractoractive,289,3468,-200.33333333333334,-0.24504542350769043
contractoractive,290,3480,-219.75,-0.12131811380386352
contractoractive,291,3492,-209.66666666666666,-0.28871036767959596
contractoractive,292,3504,-208.41666666666666,-0.4867677271366119
contractoractive,293,3516,-173.66666666666666,-0.24906238913536072
contractoractive,294,3528,-181.25,-0.3027958393096924
contractoractive,295,3540,-174.08333333333334,0.2910814039409161
contractoractive,296,3552,-184.08333333333334,-0.3667999029159546
contractoractive,297,3564,-187.75,-0.3035694658756256
contractoractive,298,3576,-158.83333333333334,0.08411591127514839
contractoractive,299,3588,-164.83333333333334,-0.2965074867010117
contractoractive,300,3600,-212.0,0.11501316726207733
contractoractive,301,3612,-164.08333333333334,-0.15904072523117066
contractoractive,302,3624,-237.08333333333334,-0.027559406682848932
contractoractive,303,3636,-181.41666666666666,0.17383235320448875
contractoractive,304,3648,-173.58333333333334,-0.22787305526435375
contractoractive,305,3660,-199.75,-0.4694833278656006
contractoractive,306,3672,-165.83333333333334,-0.41721702814102174
contractoractive,307,3684,-210.0,-0.38238332271575926
contractoractive,308,3696,-179.16666666666666,-0.4212866842746735
contractoractive,309,3708,-197.41666666666666,0.47492233514785764
contractoractive,310,3720,-151.5,-0.2439958244562149
contractoractive,311,3732,-172.33333333333334,-0.05751131288707256
contractoractive,312,3744,-173.16666666666666,0.8934228897094727
contractoractive,313,3756,-193.83333333333334,0.44527342915534973
contractoractive,314,3768,-182.91666666666666,-0.055143633112311366
contractoractive,315,3780,-169.75,-0.0716690555214882
contractoractive,316,3792,-208.75,-0.30957449078559873
contractoractive,317,3804,-190.16666666666666,-0.15587074682116508
contractoractive,318,3816,-225.5,2.8444056034088137
contractoractive,319,3828,-197.08333333333334,-0.015245264768600464
contractoractive,320,3840,-159.33333333333334,-0.47890421748161316
contractoractive,321,3852,-158.25,-0.31223620772361754
contractoractive,322,3864,-138.16666666666666,-0.2893683671951294
contractoractive,323,3876,-168.25,0.46303426623344424
contractoractive,324,3888,-181.83333333333334,0.012889152765274048
contractoractive,325,3900,-182.41666666666666,0.08424820005893707
contractoractive,326,3912,-199.33333333333334,-0.2897902026772499
contractoractive,327,3924,-180.58333333333334,-0.36968793869018557
contractoractive,328,3936,-159.58333333333334,-0.27370898723602294
contractoractive,329,3948,-165.5,-0.23835979104042054
contractoractive,330,3960,-162.58333333333334,-0.3866045832633972
contractoractive,331,3972,-175.08333333333334,-0.04191519692540169
contractoractive,332,3984,-162.16666666666666,-0.20830654799938203
contractoractive,333,3996,-175.33333333333334,-0.31707151532173156
contractoractive,334,4008,-187.58333333333334,2.1169724464416504
contractoractive,335,4020,-200.91666666666666,-0.1545583765953779
contractoractive,336,4032,-181.83333333333334,-0.3549692273139954
contractoractive,337,4044,-234.75,-0.1622464634478092
contractoractive,338,4056,-185.0,0.024080459028482437
contractoractive,339,4068,-177.66666666666666,-0.2904883027076721
contractoractive,340,4080,-164.0,-0.06322681233286857
contractoractive,341,4092,-170.75,-0.07097813859581947
contractoractive,342,4104,-166.58333333333334,0.2868374168872833
contractoractive,343,4116,-190.5,3.577092695236206
contractoractive,344,4128,-183.91666666666666,-0.0620944544672966
contractoractive,345,4140,-191.08333333333334,0.11513563245534897
contractoractive,346,4152,-170.66666666666666,-0.4492679536342621
contractoractive,347,4164,-224.83333333333334,-0.43600633144378664
contractoractive,348,4176,-179.16666666666666,-0.3447663366794586
contractoractive,349,4188,-236.33333333333334,5.049144554138183
contractoractive,350,4200,-202.83333333333334,0.031662604212760924
contractoractive,351,4212,-215.33333333333334,-0.18140705674886703
contractoractive,352,4224,-191.16666666666666,2.164334034919739
contractoractive,353,4236,-204.75,-0.3334702283143997
contractoractive,354,4248,-221.16666666666666,-0.20466960370540618
contractoractive,355,4260,-229.75,-0.43415204882621766
contractoractive,356,4272,-190.41666666666666,-0.35867662727832794
contractoractive,357,4284,-190.66666666666666,-0.4821776568889618
contractoractive,358,4296,-288.25,-0.5209614992141723
contractoractive,359,4308,-239.91666666666666,-0.4208328306674957
contractoractive,360,4320,-195.58333333333334,-0.4490995049476624
contractoractive,361,4332,-182.5,0.7415236115455628
contractoractive,362,4344,-201.25,-0.15577582120895386
contractoractive,363,4356,-191.5,-0.40439983606338503
contractoractive,364,4368,-203.33333333333334,-0.40390856862068175
contractoractive,365,4380,-189.41666666666666,-0.22646591886878015
contractoractive,366,4392,-182.25,-0.3970982015132904
contractoractive,367,4404,-166.0,-0.2264752969145775
contractoractive,368,4416,-191.91666666666666,-0.31499006152153014
contractoractive,369,4428,-187.0,0.20621864050626754
contractoractive,370,4440,-167.58333333333334,-0.42395969927310945
contractoractive,371,4452,-160.5,-0.20741721391677856
contractoractive,372,4464,-176.91666666666666,-0.446995335817337
contractoractive,373,4476,-191.25,-0.37400110363960265
contractoractive,374,4488,-164.5,0.44224160686135294
contractoractive,375,4500,-170.33333333333334,-0.1991228312253952
contractoractive,376,4512,-178.66666666666666,-0.4379336893558502
contractoractive,377,4524,-187.66666666666666,0.23964046239852904
contractoractive,378,4536,-191.5,-0.29399589002132415
contractoractive,379,4548,-168.5,0.35115848779678344
contractoractive,380,4560,-198.41666666666666,-0.5116893887519837
contractoractive,381,4572,-159.33333333333334,-0.3730538129806519
contractoractive,382,4584,-203.75,-0.10102377235889434
contractoractive,383,4596,-177.75,0.06545856893062592
contractoractive,384,4608,-175.83333333333334,-0.1620120644569397
contractoractive,385,4620,-215.0,-0.24171316027641296
contractoractive,386,4632,-192.58333333333334,-0.1683552484959364
contractoractive,387,4644,-178.83333333333334,-0.17418041229248046
contractoractive,388,4656,-188.41666666666666,1.0527103781700133
contractoractive,389,4668,-241.25,-0.421319043636322
contractoractive,390,4680,-212.66666666666666,0.05149910971522331
contractoractive,391,4692,-176.83333333333334,0.32918790727853775
contractoractive,392,4704,-164.08333333333334,-0.26174170076847075
contractoractive,393,4716,-177.91666666666666,-0.3170607194304466
contractoractive,394,4728,-189.91666666666666,-0.4395297706127167
contractoractive,395,4740,-165.58333333333334,-0.1877284474670887
contractoractive,396,4752,-167.91666666666666,-0.2494410455226898
contractoractive,397,4764,-174.58333333333334,-0.35300462543964384
contractoractive,398,4776,-184.58333333333334,-0.10348682105541229
contractoractive,399,4788,-177.66666666666666,0.29519434571266173
contractoractive,400,4800,-188.0,1.5094183206558227
contractoractive,401,4812,-155.41666666666666,-0.19007691890001296
contractoractive,402,4824,-146.08333333333334,-0.41377195715904236
contractoractive,403,4836,-184.91666666666666,-0.3417471915483475
contractoractive,404,4848,-202.83333333333334,0.667319405078888
contractoractive,405,4860,-187.83333333333334,-0.31656340658664706
contractoractive,406,4872,-165.16666666666666,0.4200175583362579
contractoractive,407,4884,-173.91666666666666,-0.5154501378536225
contractoractive,408,4896,-172.41666666666666,-0.5118713796138763
contractoractive,409,4908,-166.16666666666666,-0.23090355843305588
contractoractive,410,4920,-197.08333333333334,-0.397559779882431
contractoractive,411,4932,-171.58333333333334,0.19374434351921083
contractoractive,412,4944,-160.83333333333334,-0.5228337526321412
contractoractive,413,4956,-161.66666666666666,-0.3974248290061951
contractoractive,414,4968,-164.0,-0.27212855964899063
contractoractive,415,4980,-197.16666666666666,-0.40498366355896
contractoractive,416,4992,-184.16666666666666,0.6552664577960968
contractoractive,417,5004,-162.58333333333334,-0.3007345587015152
contractoractive,418,5016,-183.66666666666666,3.247717046737671
contractoractive,419,5028,-182.41666666666666,-0.33587390184402466
contractoractive,420,5040,-176.33333333333334,0.10213872790336609
contractoractive,421,5052,-154.83333333333334,1.0411186814308167
contractoractive,422,5064,-196.33333333333334,-0.5330598890781403
contractoractive,423,5076,-172.41666666666666,-0.1080134853720665
contractoractive,424,5088,-167.0,-0.32857649922370913
contractoractive,425,5100,-162.66666666666666,-0.3714190572500229
contractoractive,426,5112,-166.0,0.06509199254214763
contractoractive,427,5124,-207.0,-0.39444888234138487
contractoractive,428,5136,-182.41666666666666,-0.07688655555248261
contractoractive,429,5148,-165.25,1.1715348958969116
contractoractive,430,5160,-171.0,1.3365957975387572
contractoractive,431,5172,-193.5,-0.3868930578231812
contractoractive,432,5184,-195.08333333333334,-0.19073906242847444
contractoractive,433,5196,-178.5,-0.2787090539932251
contractoractive,434,5208,-177.75,-0.23737174458801746
contractoractive,435,5220,-168.25,0.694392055273056
contractoractive,436,5232,-165.66666666666666,0.8845198631286622
contractoractive,437,5244,-175.75,-0.07431103214621544
contractoractive,438,5256,-168.66666666666666,0.3490022890269756
contractoractive,439,5268,-163.5,-0.3271039843559265
contractoractive,440,5280,-211.0,-0.3120565414428711
contractoractive,441,5292,-173.58333333333334,-0.3715492427349091
contractoractive,442,5304,-186.0,-0.3807318270206451
contractoractive,443,5316,-157.83333333333334,-0.11071774289011956
contractoractive,444,5328,-169.08333333333334,-0.3449348509311676
contractoractive,445,5340,-186.58333333333334,-0.0442267008125782
contractoractive,446,5352,-174.66666666666666,-0.3239010959863663
contractoractive,447,5364,-149.5,-0.20227778553962708
contractoractive,448,5376,-185.0,-0.18414098024368286
contractoractive,449,5388,-176.83333333333334,-0.3506548643112183
contractoractive,450,5400,-180.58333333333334,-0.3821344137191772
contractoractive,451,5412,-227.08333333333334,-0.1913558468222618
contractoractive,452,5424,-163.0,0.5289771139621735
contractoractive,453,5436,-179.41666666666666,-0.25237531661987306
contractoractive,454,5448,-209.5,-0.35997267365455626
contractoractive,455,5460,-228.66666666666666,0.06412212550640106
contractoractive,456,5472,-236.25,-0.3140504568815231
contractoractive,457,5484,-176.25,-0.26269687712192535
contractoractive,458,5496,-194.41666666666666,-0.03775383494794369
contractoractive,459,5508,-182.83333333333334,-0.3592031717300415
contractoractive,460,5520,-242.25,3.4156964302062987
contractoractive,461,5532,-276.5,0.06498609744012356
contractoractive,462,5544,-186.41666666666666,-0.4075710952281952
contractoractive,463,5556,-197.16666666666666,1.7873591661453248
contractoractive,464,5568,-205.91666666666666,-0.12352310866117477
contractoractive,465,5580,-204.58333333333334,-0.24577123448252677
contractoractive,466,5592,-184.33333333333334,-0.3150070309638977
contractoractive,467,5604,-182.16666666666666,0.0933441810309887
contractoractive,468,5616,-212.83333333333334,0.8187989354133606
contractoractive,469,5628,-183.91666666666666,-0.32137411236763
contractoractive,470,5640,-175.75,-0.2257104068994522
contractoractive,471,5652,-179.75,0.5417328327894211
contractoractive,472,5664,-184.41666666666666,-0.15182574540376664
contractoractive,473,5676,-170.08333333333334,-0.2824290573596954
contractoractive,474,5688,-167.75,-0.20612185932695865
contractoractive,475,5700,-150.41666666666666,-0.20686517655849457
contractoractive,476,5712,-193.25,-0.07412135526537895
contractoractive,477,5724,-199.41666666666666,-0.4610712468624115
contractoractive,478,5736,-162.0,0.06613599136471748
contractoractive,479,5748,-151.33333333333334,1.4550674200057983
contractoractive,480,5760,-174.25,1.076645052433014
contractoractive,481,5772,-163.0,0.0600581094622612
contractoractive,482,5784,-181.25,-0.35362949371337893
contractoractive,483,5796,-167.66666666666666,-0.06693011820316315
contractoractive,484,5808,-148.41666666666666,0.011106552183628082
contractoractive,485,5820,-155.33333333333334,0.11199765950441361
contractoractive,486,5832,-177.83333333333334,-0.1486016370356083
contractoractive,487,5844,-193.41666666666666,-0.48578442335128785
contractoractive,488,5856,-181.5,-0.49100348353385925
contractoractive,489,5868,-186.5,0.010563311353325843
contractoractive,490,5880,-174.5,-0.3654540181159973
contractoractive,491,5892,-181.0,0.45200419425964355
contractoractive,492,5904,-192.83333333333334,-0.36282939016819
